EPOCHS;OPTIM;RESIDUAL;AUGMENTED;DROPOUT;BATCH_NORM;ACC_TRAIN;ACC_TEST;TEST_F1;ERROR_TRAIN;ERROR_TEST
4;ADAM,0.0009,WD=0.0001;False;False;0.75;False;63.4119987487793;62.83000111579895;0.6283;1.0276483297348022;1.0449802875518799
5;ADAM,0.0009,WD=0.0001;False;False;0.75;False;66.08200073242188;64.92000222206116;0.6492;0.9607453346252441;0.9952932596206665
6;ADAM,0.0009,WD=0.0001;False;False;0.75;False;68.62599849700928;66.18000268936157;0.6618;0.8915721774101257;0.9557939767837524
7;ADAM,0.0009,WD=0.0001;False;False;0.75;False;70.1520025730133;65.97999930381775;0.6598;0.8460494875907898;0.9640228152275085
8;ADAM,0.0009,WD=0.0001;False;False;0.75;False;72.27399945259094;66.82000160217285;0.6682;0.7914100289344788;0.9458984136581421
9;ADAM,0.0009,WD=0.0001;False;False;0.75;False;73.54199886322021;67.12999939918518;0.6713;0.7512044310569763;0.9452226161956787
10;ADAM,0.0009,WD=0.0001;False;False;0.75;False;75.3059983253479;68.50000023841858;685;0.708847165107727;0.9057573080062866
11;ADAM,0.0009,WD=0.0001;False;False;0.75;False;76.71800255775452;67.93000102043152;0.6793;0.6641933917999268;0.9228114485740662
12;ADAM,0.0009,WD=0.0001;False;False;0.75;False;78.0680000782013;67.53000020980835;0.6753;0.6272361278533936;0.9641311764717102
13;ADAM,0.0009,WD=0.0001;False;False;0.75;False;79.41799759864807;68.87999773025513;0.6888;0.5838975310325623;0.9176068305969238
14;ADAM,0.0009,WD=0.0001;False;False;0.75;False;80.7420015335083;68.91999840736389;0.6892;0.5536292195320129;0.9494044780731201
15;ADAM,0.0009,WD=0.0001;False;False;0.75;False;82.15799927711487;69.1100001335144;0.6911;0.5110720992088318;0.94884192943573
1;ADAM,0.0009,WD=0.0001;False;False;0.9;False;26.655998826026917;40.81999957561493;0.4082;2.004091262817383;1.5975195169448853
2;ADAM,0.0009,WD=0.0001;False;False;0.9;False;47.35200107097626;53.24000120162964;0.5324;1.4512617588043213;1.3086963891983032
3;ADAM,0.0009,WD=0.0001;False;False;0.9;False;54.236000776290894;54.86000180244446;0.5486;1.2748913764953613;1.2457611560821533
4;ADAM,0.0009,WD=0.0001;False;False;0.9;False;57.92199969291687;59.82000231742859;0.5982;1.179253339767456;1.1367168426513672
5;ADAM,0.0009,WD=0.0001;False;False;0.9;False;60.207998752593994;61.580002307891846;0.6158;1.1202361583709717;1.0868229866027832
6;ADAM,0.0009,WD=0.0001;False;False;0.9;False;61.94400191307068;61.6100013256073;0.6161;1.0739980936050415;1.0773119926452637
7;ADAM,0.0009,WD=0.0001;False;False;0.9;False;63.50399851799011;62.779998779296875;0.6278;1.0306750535964966;1.0534145832061768
8;ADAM,0.0009,WD=0.0001;False;False;0.9;False;65.07200002670288;63.55999708175659;0.6356;0.9914323687553406;1.0239123106002808
9;ADAM,0.0009,WD=0.0001;False;False;0.9;False;66.04400277137756;64.34000134468079;0.6434;0.9587450623512268;1.0087145566940308
10;ADAM,0.0009,WD=0.0001;False;False;0.9;False;67.24399924278259;63.040000200271606;0.6304;0.9292179346084595;1.0453661680221558
11;ADAM,0.0009,WD=0.0001;False;False;0.9;False;68.27600002288818;66.62999987602234;0.6663;0.9011650681495667;0.9438862800598145
12;ADAM,0.0009,WD=0.0001;False;False;0.9;False;69.6619987487793;66.53000116348267;0.6653;0.8680101037025452;0.9424687027931213
13;ADAM,0.0009,WD=0.0001;False;False;0.9;False;70.33399939537048;65.20000100135803;652;0.846599817276001;0.9775311946868896
14;ADAM,0.0009,WD=0.0001;False;False;0.9;False;71.58200144767761;66.61999821662903;0.6662;0.8135583996772766;0.9443255066871643
15;ADAM,0.0009,WD=0.0001;False;False;0.9;False;72.46800065040588;67.36999750137329;0.6737;0.7854737639427185;0.9324944019317627
