EPOCHS,OPTIM,RESIDUAL,AUGMENTED,DROPOUT,BATCH_NORM,ACC_TRAIN,ACC_TEST,TEST_F1,ERROR_TRAIN,ERROR_TEST
11,"ADAM,0.0005,WD=0",True,False,True,False,89.69399929046631,73.48999977111816,0.7349,0.2999807596206665,0.9317525625228882
12,"ADAM,0.0005,WD=0",True,False,True,False,92.1180009841919,74.15000200271606,0.7415,0.23580870032310486,0.9779513478279114
13,"ADAM,0.0005,WD=0",True,False,True,False,93.96600127220154,73.90000224113464,0.739,0.18021515011787415,1.1059879064559937
14,"ADAM,0.0005,WD=0",True,False,True,False,95.49999833106995,73.37999939918518,0.7338,0.13749362528324127,1.2189877033233643
15,"ADAM,0.0005,WD=0",True,False,True,False,96.52799963951111,73.84999990463257,0.7385,0.10579154640436172,1.314212441444397
1,"ADAM,0.0005,WD=0",True,True,False,True,29.811999201774597,41.78000092506409,0.41779999999999995,1.9374736547470093,1.5991324186325073
2,"ADAM,0.0005,WD=0",True,True,False,True,37.95599937438965,44.22999918460846,0.4423,1.705502986907959,1.5634983777999878
3,"ADAM,0.0005,WD=0",True,True,False,True,41.613999009132385,49.77999925613403,0.4978,1.6147326231002808,1.4045742750167847
4,"ADAM,0.0005,WD=0",True,True,False,True,43.803998827934265,50.90000033378601,0.509,1.5577459335327148,1.3832093477249146
5,"ADAM,0.0005,WD=0",True,True,False,True,45.57200074195862,51.7799973487854,0.5178,1.5111355781555176,1.3203600645065308
6,"ADAM,0.0005,WD=0",True,True,False,True,47.25399911403656,50.029999017715454,0.5003,1.458878755569458,1.3939392566680908
7,"ADAM,0.0005,WD=0",True,True,False,True,48.69199991226196,53.519999980926514,0.5352,1.4285285472869873,1.3199608325958252
8,"ADAM,0.0005,WD=0",True,True,False,True,49.95599985122681,55.04000186920166,0.5504,1.390920639038086,1.2781184911727905
9,"ADAM,0.0005,WD=0",True,True,False,True,51.08799934387207,55.29000163078308,0.5529,1.363309621810913,1.2391448020935059
10,"ADAM,0.0005,WD=0",True,True,False,True,52.087998390197754,57.840001583099365,0.5784,1.3417623043060303,1.1932353973388672
11,"ADAM,0.0005,WD=0",True,True,False,True,52.68999934196472,58.490002155303955,0.5849,1.3254270553588867,1.1631652116775513
12,"ADAM,0.0005,WD=0",True,True,False,True,53.06599736213684,57.15000033378601,0.5715,1.3089784383773804,1.1970230340957642
13,"ADAM,0.0005,WD=0",True,True,False,True,54.211997985839844,59.92000102996826,0.5992,1.283717393875122,1.1551733016967773
14,"ADAM,0.0005,WD=0",True,True,False,True,54.50999736785889,59.81000065803528,0.5981,1.2755388021469116,1.1232800483703613
15,"ADAM,0.0005,WD=0",True,True,False,True,54.961997270584106,58.93999934196472,0.5894,1.2615455389022827,1.1584206819534302
1,"ADAM,0.0005,WD=0",True,True,False,False,31.55600130558014,43.07999908924103,0.43080000000000007,1.88031804561615,1.5812872648239136
2,"ADAM,0.0005,WD=0",True,True,False,False,40.39199948310852,48.39000105857849,0.4839,1.6472594738006592,1.3985071182250977
3,"ADAM,0.0005,WD=0",True,True,False,False,43.81600022315979,47.58999943733215,0.47589999999999993,1.5569769144058228,1.4720616340637207
4,"ADAM,0.0005,WD=0",True,True,False,False,46.10599875450134,50.63999891281128,0.5064,1.5007184743881226,1.3736367225646973
5,"ADAM,0.0005,WD=0",True,True,False,False,47.52199947834015,54.86000180244446,0.5486,1.455214262008667,1.2550426721572876
6,"ADAM,0.0005,WD=0",True,True,False,False,49.28399920463562,54.430001974105835,0.5443,1.4153921604156494,1.2948863506317139
7,"ADAM,0.0005,WD=0",True,True,False,False,50.59000253677368,55.62000274658203,0.5562,1.380862832069397,1.2576420307159424
8,"ADAM,0.0005,WD=0",True,True,False,False,51.20000243186951,55.19999861717224,0.552,1.3583619594573975,1.2600505352020264
9,"ADAM,0.0005,WD=0",True,True,False,False,52.34000086784363,55.239999294281006,0.5524,1.330432653427124,1.3011846542358398
10,"ADAM,0.0005,WD=0",True,True,False,False,52.719998359680176,57.35999941825867,0.5736,1.3232017755508423,1.1937267780303955
11,"ADAM,0.0005,WD=0",True,True,False,False,53.557997941970825,57.88999795913696,0.5789,1.3017029762268066,1.181236982345581
12,"ADAM,0.0005,WD=0",True,True,False,False,54.273998737335205,58.93999934196472,0.5894,1.2807713747024536,1.1945409774780273
13,"ADAM,0.0005,WD=0",True,True,False,False,54.89000082015991,60.360002517700195,0.6036,1.263640284538269,1.1248044967651367
14,"ADAM,0.0005,WD=0",True,True,False,False,55.545997619628906,60.44999957084656,0.6045,1.2470874786376953,1.133772850036621
15,"ADAM,0.0005,WD=0",True,True,False,False,55.761998891830444,61.37999892234802,0.6138,1.2377898693084717,1.088290810585022
1,"ADAM,0.0005,WD=0",True,True,True,True,30.80199956893921,38.69999945163727,0.387,1.915869116783142,1.6931034326553345
2,"ADAM,0.0005,WD=0",True,True,True,True,39.656001329422,48.48000109195709,0.4848,1.6774181127548218,1.4442068338394165
3,"ADAM,0.0005,WD=0",True,True,True,True,42.23800003528595,50.74999928474426,0.5075,1.5976150035858154,1.3682507276535034
4,"ADAM,0.0005,WD=0",True,True,True,True,44.42000091075897,51.52000188827515,0.5152,1.537634015083313,1.342368483543396
5,"ADAM,0.0005,WD=0",True,True,True,True,46.23199999332428,50.90000033378601,0.509,1.4942575693130493,1.3798527717590332
6,"ADAM,0.0005,WD=0",True,True,True,True,47.50800132751465,55.070000886917114,0.5507,1.457793951034546,1.2487800121307373
7,"ADAM,0.0005,WD=0",True,True,True,True,48.79400134086609,55.29000163078308,0.5529,1.4282705783843994,1.2608720064163208
8,"ADAM,0.0005,WD=0",True,True,True,True,49.814000725746155,55.83999752998352,0.5584,1.3919609785079956,1.2213184833526611
9,"ADAM,0.0005,WD=0",True,True,True,True,50.96399784088135,54.86000180244446,0.5486,1.3650474548339844,1.2519128322601318
10,"ADAM,0.0005,WD=0",True,True,True,True,52.083998918533325,55.22000193595886,0.5522,1.3458677530288696,1.2605957984924316
11,"ADAM,0.0005,WD=0",True,True,True,True,52.25600004196167,54.979997873306274,0.5498,1.3314045667648315,1.2744152545928955
12,"ADAM,0.0005,WD=0",True,True,True,True,53.33600044250488,56.050002574920654,0.5605,1.305948257446289,1.2317571640014648
13,"ADAM,0.0005,WD=0",True,True,True,True,54.00199890136719,60.680001974105835,0.6068,1.2891738414764404,1.1086170673370361
14,"ADAM,0.0005,WD=0",True,True,True,True,54.60000038146973,59.40999984741211,0.5941,1.272261142730713,1.1314704418182373
15,"ADAM,0.0005,WD=0",True,True,True,True,55.125999450683594,58.61999988555908,0.5862,1.2603398561477661,1.1744732856750488
1,"ADAM,0.0005,WD=0",True,True,True,False,28.036001324653625,40.09000062942505,0.4009,1.9743164777755737,1.670163631439209
2,"ADAM,0.0005,WD=0",True,True,True,False,38.5560005903244,46.389999985694885,0.4639,1.6940147876739502,1.4818214178085327
3,"ADAM,0.0005,WD=0",True,True,True,False,41.55400097370148,49.09999966621399,0.491,1.6140764951705933,1.4073835611343384
4,"ADAM,0.0005,WD=0",True,True,True,False,43.766000866889954,49.03999865055084,0.4904,1.5499643087387085,1.4047274589538574
5,"ADAM,0.0005,WD=0",True,True,True,False,45.94599902629852,55.52999973297119,0.5553,1.5043803453445435,1.2497457265853882
6,"ADAM,0.0005,WD=0",True,True,True,False,46.99999988079071,49.470001459121704,0.4947,1.4676119089126587,1.4045933485031128
7,"ADAM,0.0005,WD=0",True,True,True,False,48.20399880409241,55.250000953674316,0.5525,1.4387967586517334,1.2482686042785645
8,"ADAM,0.0005,WD=0",True,True,True,False,49.055999517440796,55.51999807357788,0.5552,1.4170622825622559,1.2413949966430664
9,"ADAM,0.0005,WD=0",True,True,True,False,50.24399757385254,56.77000284194946,0.5677,1.3865957260131836,1.214608073234558
10,"ADAM,0.0005,WD=0",True,True,True,False,51.142001152038574,55.37999868392944,0.5538,1.364469051361084,1.2550228834152222
11,"ADAM,0.0005,WD=0",True,True,True,False,51.9819974899292,58.6899995803833,0.5869,1.3423373699188232,1.1528716087341309
12,"ADAM,0.0005,WD=0",True,True,True,False,52.66600251197815,59.03000235557556,0.5903,1.3218331336975098,1.1736462116241455
13,"ADAM,0.0005,WD=0",True,True,True,False,52.88199782371521,58.25999975204468,0.5826,1.3114006519317627,1.1668901443481445
14,"ADAM,0.0005,WD=0",True,True,True,False,53.807997703552246,57.179999351501465,0.5718,1.2911360263824463,1.2212215662002563
15,"ADAM,0.0005,WD=0",True,True,True,False,54.05600070953369,59.24000144004822,0.5924,1.2818790674209595,1.1479910612106323
1,"ADAM,0.006,WD=0.0005",False,False,False,True,19.56000030040741,28.189998865127563,0.2819,2.208350419998169,1.9374293088912964
2,"ADAM,0.006,WD=0.0005",False,False,False,True,30.107998847961426,33.57999920845032,0.3358,1.9030929803848267,1.8328886032104492
3,"ADAM,0.006,WD=0.0005",False,False,False,True,32.69000053405762,34.630000591278076,0.3463,1.8496838808059692,1.8008953332901
4,"ADAM,0.006,WD=0.0005",False,False,False,True,33.89999866485596,35.2400004863739,0.3524,1.8215157985687256,1.7834603786468506
5,"ADAM,0.006,WD=0.0005",False,False,False,True,34.5880001783371,35.94000041484833,0.35940000000000005,1.80782151222229,1.7900936603546143
6,"ADAM,0.006,WD=0.0005",False,False,False,True,35.01800000667572,34.33000147342682,0.3433,1.7952262163162231,1.8124265670776367
7,"ADAM,0.006,WD=0.0005",False,False,False,True,35.20199954509735,35.4200005531311,0.3542,1.7878892421722412,1.7930995225906372
8,"ADAM,0.006,WD=0.0005",False,False,False,True,35.62000095844269,36.37999892234802,0.3638,1.7829539775848389,1.754090428352356
9,"ADAM,0.006,WD=0.0005",False,False,False,True,36.00600063800812,36.329999566078186,0.36329999999999996,1.7731152772903442,1.7669765949249268
10,"ADAM,0.006,WD=0.0005",False,False,False,True,36.11400127410889,37.25000023841858,0.3725,1.770632266998291,1.7567306756973267
11,"ADAM,0.006,WD=0.0005",False,False,False,True,36.173999309539795,36.5200012922287,0.3652,1.7677289247512817,1.7646706104278564
12,"ADAM,0.006,WD=0.0005",False,False,False,True,36.30799949169159,35.78999936580658,0.3579,1.7611619234085083,1.7675858736038208
13,"ADAM,0.006,WD=0.0005",False,False,False,True,36.44599914550781,38.01000118255615,0.3801,1.7614850997924805,1.7380412817001343
14,"ADAM,0.006,WD=0.0005",False,False,False,True,36.50200068950653,36.10000014305115,0.361,1.7551482915878296,1.7680060863494873
15,"ADAM,0.006,WD=0.0005",False,False,False,True,36.59999966621399,37.630000710487366,0.3763000000000001,1.7546745538711548,1.7272589206695557
1,"ADAM,0.006,WD=0.0005",False,False,False,False,10.025999695062637,10.000000149011612,0.10000000000000002,3.7899272441864014,2.3077995777130127
2,"ADAM,0.006,WD=0.0005",False,False,False,False,9.769999980926514,10.000000149011612,0.10000000000000002,2.3068442344665527,2.3043956756591797
3,"ADAM,0.006,WD=0.0005",False,False,False,False,9.831999987363815,10.000000149011612,0.10000000000000002,2.3057639598846436,2.304168939590454
4,"ADAM,0.006,WD=0.0005",False,False,False,False,10.062000155448914,10.000000149011612,0.10000000000000002,2.304436206817627,2.3051462173461914
5,"ADAM,0.006,WD=0.0005",False,False,False,False,10.012000054121017,10.000000149011612,0.10000000000000002,2.3043696880340576,2.3036985397338867
6,"ADAM,0.006,WD=0.0005",False,False,False,False,9.89999994635582,10.000000149011612,0.10000000000000002,2.3037562370300293,2.303811550140381
7,"ADAM,0.006,WD=0.0005",False,False,False,False,9.957999736070633,10.000000149011612,0.10000000000000002,2.303527355194092,2.3033432960510254
8,"ADAM,0.006,WD=0.0005",False,False,False,False,9.826000034809113,10.000000149011612,0.10000000000000002,2.3035693168640137,2.3032732009887695
9,"ADAM,0.006,WD=0.0005",False,False,False,False,9.972000122070312,10.000000149011612,0.10000000000000002,2.303424596786499,2.303863763809204
10,"ADAM,0.006,WD=0.0005",False,False,False,False,9.709999710321426,10.000000149011612,0.10000000000000002,2.303354024887085,2.3034462928771973
11,"ADAM,0.006,WD=0.0005",False,False,False,False,9.945999830961227,10.000000149011612,0.10000000000000002,2.3035292625427246,2.3037257194519043
12,"ADAM,0.006,WD=0.0005",False,False,False,False,9.743999689817429,10.000000149011612,0.10000000000000002,2.3035638332366943,2.3033652305603027
13,"ADAM,0.006,WD=0.0005",False,False,False,False,9.831999987363815,10.000000149011612,0.10000000000000002,2.3036108016967773,2.303354024887085
14,"ADAM,0.006,WD=0.0005",False,False,False,False,9.945999830961227,10.000000149011612,0.10000000000000002,2.303628444671631,2.3031976222991943
15,"ADAM,0.006,WD=0.0005",False,False,False,False,9.96600016951561,10.000000149011612,0.10000000000000002,2.30361270904541,2.30317759513855
1,"ADAM,0.006,WD=0.0005",False,False,True,True,10.118000209331512,10.000000149011612,0.10000000000000002,3.3937830924987793,2.3071110248565674
2,"ADAM,0.006,WD=0.0005",False,False,True,True,10.040000081062317,10.000000149011612,0.10000000000000002,2.306062936782837,2.3041064739227295
3,"ADAM,0.006,WD=0.0005",False,False,True,True,9.982000291347504,10.000000149011612,0.10000000000000002,2.305018663406372,2.3039047718048096
4,"ADAM,0.006,WD=0.0005",False,False,True,True,9.650000184774399,10.000000149011612,0.10000000000000002,2.3042166233062744,2.3054540157318115
5,"ADAM,0.006,WD=0.0005",False,False,True,True,9.932000190019608,10.000000149011612,0.10000000000000002,2.303750991821289,2.3031084537506104
6,"ADAM,0.006,WD=0.0005",False,False,True,True,9.888000041246414,10.000000149011612,0.10000000000000002,2.3033998012542725,2.303288221359253
7,"ADAM,0.006,WD=0.0005",False,False,True,True,9.932000190019608,10.000000149011612,0.10000000000000002,2.303281545639038,2.3033831119537354
8,"ADAM,0.006,WD=0.0005",False,False,True,True,9.741999953985214,10.000000149011612,0.10000000000000002,2.303483486175537,2.303068161010742
9,"ADAM,0.006,WD=0.0005",False,False,True,True,9.920000284910202,10.000000149011612,0.10000000000000002,2.303370475769043,2.3035085201263428
10,"ADAM,0.006,WD=0.0005",False,False,True,True,9.8580002784729,10.000000149011612,0.10000000000000002,2.3034470081329346,2.303210496902466
11,"ADAM,0.006,WD=0.0005",False,False,True,True,9.784000366926193,10.000000149011612,0.10000000000000002,2.3035690784454346,2.3034751415252686
12,"ADAM,0.006,WD=0.0005",False,False,True,True,9.870000183582306,10.000000149011612,0.10000000000000002,2.3035058975219727,2.303192615509033
13,"ADAM,0.006,WD=0.0005",False,False,True,True,9.895999729633331,10.000000149011612,0.10000000000000002,2.3034725189208984,2.3032093048095703
14,"ADAM,0.006,WD=0.0005",False,False,True,True,9.759999811649323,10.000000149011612,0.10000000000000002,2.3036162853240967,2.3030173778533936
15,"ADAM,0.006,WD=0.0005",False,False,True,True,9.97999981045723,10.000000149011612,0.10000000000000002,2.3035242557525635,2.3031482696533203
1,"ADAM,0.006,WD=0.0005",False,False,True,False,9.826000034809113,10.000000149011612,0.10000000000000002,3.3443851470947266,2.308637857437134
2,"ADAM,0.006,WD=0.0005",False,False,True,False,9.679999947547913,10.000000149011612,0.10000000000000002,2.305920362472534,2.3035404682159424
3,"ADAM,0.006,WD=0.0005",False,False,True,False,9.960000216960907,10.000000149011612,0.10000000000000002,2.3047378063201904,2.3040964603424072
4,"ADAM,0.006,WD=0.0005",False,False,True,False,9.734000265598297,10.000000149011612,0.10000000000000002,2.3041203022003174,2.304302930831909
5,"ADAM,0.006,WD=0.0005",False,False,True,False,9.93800014257431,10.000000149011612,0.10000000000000002,2.303478240966797,2.303408622741699
6,"ADAM,0.006,WD=0.0005",False,False,True,False,9.997999668121338,10.000000149011612,0.10000000000000002,2.303429365158081,2.303434371948242
7,"ADAM,0.006,WD=0.0005",False,False,True,False,9.84800010919571,10.000000149011612,0.10000000000000002,2.3035624027252197,2.3031184673309326
8,"ADAM,0.006,WD=0.0005",False,False,True,False,9.92799997329712,10.000000149011612,0.10000000000000002,2.3034656047821045,2.3030567169189453
9,"ADAM,0.006,WD=0.0005",False,False,True,False,9.957999736070633,10.000000149011612,0.10000000000000002,2.3034207820892334,2.3040361404418945
10,"ADAM,0.006,WD=0.0005",False,False,True,False,9.91000011563301,10.000000149011612,0.10000000000000002,2.303572416305542,2.3029232025146484
11,"ADAM,0.006,WD=0.0005",False,False,True,False,9.873999655246735,10.000000149011612,0.10000000000000002,2.3034486770629883,2.303466558456421
12,"ADAM,0.006,WD=0.0005",False,False,True,False,9.901999682188034,10.000000149011612,0.10000000000000002,2.3035778999328613,2.3036952018737793
13,"ADAM,0.006,WD=0.0005",False,False,True,False,9.741999953985214,10.000000149011612,0.10000000000000002,2.3036930561065674,2.303834915161133
14,"ADAM,0.006,WD=0.0005",False,False,True,False,9.855999797582626,10.000000149011612,0.10000000000000002,2.3035812377929688,2.3033745288848877
15,"ADAM,0.006,WD=0.0005",False,False,True,False,9.749999642372131,10.000000149011612,0.10000000000000002,2.3037447929382324,2.303279161453247
1,"ADAM,0.006,WD=0.0005",False,True,False,True,10.187999904155731,10.000000149011612,0.10000000000000002,3.114144802093506,2.304901599884033
2,"ADAM,0.006,WD=0.0005",False,True,False,True,9.830000251531601,10.000000149011612,0.10000000000000002,2.3058271408081055,2.3049254417419434
3,"ADAM,0.006,WD=0.0005",False,True,False,True,9.895999729633331,10.000000149011612,0.10000000000000002,2.304875135421753,2.304321527481079
4,"ADAM,0.006,WD=0.0005",False,True,False,True,10.057999938726425,10.000000149011612,0.10000000000000002,2.3041088581085205,2.3035426139831543
5,"ADAM,0.006,WD=0.0005",False,True,False,True,9.854000061750412,10.000000149011612,0.10000000000000002,2.3037288188934326,2.302963972091675
6,"ADAM,0.006,WD=0.0005",False,True,False,True,9.771999716758728,10.000000149011612,0.10000000000000002,2.3035435676574707,2.303081750869751
7,"ADAM,0.006,WD=0.0005",False,True,False,True,10.05600020289421,10.000000149011612,0.10000000000000002,2.3034324645996094,2.3033175468444824
8,"ADAM,0.006,WD=0.0005",False,True,False,True,9.93800014257431,10.000000149011612,0.10000000000000002,2.3034963607788086,2.303107500076294
9,"ADAM,0.006,WD=0.0005",False,True,False,True,9.883999824523926,10.000000149011612,0.10000000000000002,2.303373098373413,2.3029325008392334
10,"ADAM,0.006,WD=0.0005",False,True,False,True,9.91000011563301,10.000000149011612,0.10000000000000002,2.303567409515381,2.3042032718658447
11,"ADAM,0.006,WD=0.0005",False,True,False,True,9.942000359296799,10.000000149011612,0.10000000000000002,2.3035833835601807,2.3034627437591553
12,"ADAM,0.006,WD=0.0005",False,True,False,True,9.888000041246414,10.000000149011612,0.10000000000000002,2.303577184677124,2.303957939147949
13,"ADAM,0.006,WD=0.0005",False,True,False,True,9.911999851465225,10.000000149011612,0.10000000000000002,2.303539276123047,2.3029699325561523
14,"ADAM,0.006,WD=0.0005",False,True,False,True,9.67399999499321,10.000000149011612,0.10000000000000002,2.303710699081421,2.303156852722168
15,"ADAM,0.006,WD=0.0005",False,True,False,True,10.311999917030334,10.000000149011612,0.10000000000000002,2.303471326828003,2.3041367530822754
1,"ADAM,0.006,WD=0.0005",False,True,False,False,10.158000141382217,10.000000149011612,0.10000000000000002,2.8078770637512207,2.3089425563812256
2,"ADAM,0.006,WD=0.0005",False,True,False,False,9.746000170707703,10.000000149011612,0.10000000000000002,2.3063366413116455,2.304155111312866
3,"ADAM,0.006,WD=0.0005",False,True,False,False,10.162000358104706,10.000000149011612,0.10000000000000002,2.304978609085083,2.3039073944091797
4,"ADAM,0.006,WD=0.0005",False,True,False,False,9.935999661684036,10.000000149011612,0.10000000000000002,2.3045730590820312,2.3042478561401367
5,"ADAM,0.006,WD=0.0005",False,True,False,False,9.774000197649002,10.000000149011612,0.10000000000000002,2.3040401935577393,2.3036811351776123
6,"ADAM,0.006,WD=0.0005",False,True,False,False,9.826000034809113,10.000000149011612,0.10000000000000002,2.303887367248535,2.3032588958740234
7,"ADAM,0.006,WD=0.0005",False,True,False,False,9.978000074625015,10.000000149011612,0.10000000000000002,2.303600311279297,2.3036675453186035
8,"ADAM,0.006,WD=0.0005",False,True,False,False,9.54200029373169,10.000000149011612,0.10000000000000002,2.303865432739258,2.303683280944824
9,"ADAM,0.006,WD=0.0005",False,True,False,False,9.942000359296799,10.000000149011612,0.10000000000000002,2.303626298904419,2.3036272525787354
10,"ADAM,0.006,WD=0.0005",False,True,False,False,9.91000011563301,10.000000149011612,0.10000000000000002,2.3037595748901367,2.303704261779785
11,"ADAM,0.006,WD=0.0005",False,True,False,False,10.019999742507935,10.000000149011612,0.10000000000000002,2.3036959171295166,2.303048610687256
12,"ADAM,0.006,WD=0.0005",False,True,False,False,9.895999729633331,10.000000149011612,0.10000000000000002,2.303779125213623,2.303417921066284
13,"ADAM,0.006,WD=0.0005",False,True,False,False,9.907999634742737,10.000000149011612,0.10000000000000002,2.303654670715332,2.3041698932647705
14,"ADAM,0.006,WD=0.0005",False,True,False,False,9.842000156641006,10.000000149011612,0.10000000000000002,2.3039355278015137,2.303863763809204
15,"ADAM,0.006,WD=0.0005",False,True,False,False,9.78199988603592,10.000000149011612,0.10000000000000002,2.303851842880249,2.3030660152435303
1,"ADAM,0.006,WD=0.0005",False,True,True,True,9.985999763011932,10.000000149011612,0.10000000000000002,3.260530948638916,2.3038763999938965
2,"ADAM,0.006,WD=0.0005",False,True,True,True,9.895999729633331,10.000000149011612,0.10000000000000002,2.3059041500091553,2.3032026290893555
3,"ADAM,0.006,WD=0.0005",False,True,True,True,9.845999628305435,10.000000149011612,0.10000000000000002,2.3045201301574707,2.303459405899048
4,"ADAM,0.006,WD=0.0005",False,True,True,True,10.007999837398529,10.000000149011612,0.10000000000000002,2.3039004802703857,2.3037259578704834
5,"ADAM,0.006,WD=0.0005",False,True,True,True,9.842000156641006,10.000000149011612,0.10000000000000002,2.3037097454071045,2.303309202194214
6,"ADAM,0.006,WD=0.0005",False,True,True,True,9.681999683380127,10.000000149011612,0.10000000000000002,2.3036599159240723,2.302910327911377
7,"ADAM,0.006,WD=0.0005",False,True,True,True,9.972000122070312,10.000000149011612,0.10000000000000002,2.3033392429351807,2.3034608364105225
8,"ADAM,0.006,WD=0.0005",False,True,True,True,9.780000150203705,10.000000149011612,0.10000000000000002,2.303581476211548,2.302844285964966
9,"ADAM,0.006,WD=0.0005",False,True,True,True,9.898000210523605,10.000000149011612,0.10000000000000002,2.3034582138061523,2.3038928508758545
10,"ADAM,0.006,WD=0.0005",False,True,True,True,9.731999784708023,10.000000149011612,0.10000000000000002,2.3034894466400146,2.303262233734131
11,"ADAM,0.006,WD=0.0005",False,True,True,True,10.113999992609024,10.000000149011612,0.10000000000000002,2.3035027980804443,2.3039000034332275
12,"ADAM,0.006,WD=0.0005",False,True,True,True,9.731999784708023,10.000000149011612,0.10000000000000002,2.3037664890289307,2.3033933639526367
13,"ADAM,0.006,WD=0.0005",False,True,True,True,9.932000190019608,10.000000149011612,0.10000000000000002,2.303551197052002,2.303802251815796
14,"ADAM,0.006,WD=0.0005",False,True,True,True,10.096000134944916,10.000000149011612,0.10000000000000002,2.3036203384399414,2.3033182621002197
15,"ADAM,0.006,WD=0.0005",False,True,True,True,10.14000028371811,10.000000149011612,0.10000000000000002,2.303441047668457,2.3034636974334717
